PC1,PC2,PC3,PC1 PC2,PC1 PC3,PC2 PC3,PC1,PC2,PC3
1.348106034,-1.490123311,0.861710007,-2.028211425,1.105513817067646,-0.960687977,1.8760647540433055,-1.592580998,0.7981826571457289
1.2850172881650839,-1.376024156,-0.426398273,-1.785262129,-0.52143886,0.4389757257655933,1.7882685649972279,-1.47063663,-0.394963159
1.2941717180457393,-1.335447496,-0.14640831,-1.744960846,-0.180316978,0.14628222491187978,1.8010081439404992,-1.427270006,-0.135614735
1.3584834448881125,-1.843205461,0.47379074447264496,-2.528104737,0.6125194848570475,-0.653370213,1.8905062701774822,-1.969940321,0.4388617425374199
1.3531003770783656,-1.660051382,0.6750158567717758,-2.267871844,0.8692065209906445,-0.838367657,1.883015031704602,-1.77419296,0.6252520518799517
1.3481450244896742,-1.491449932,0.8602524943886664,-2.030075806,1.103675849883365,-0.959916881,1.8761190145502429,-1.593998835,0.7968325956425893
1.2818452918972603,-1.006390949,0.097267325,-1.302474708,0.11865377763773569,-0.073237364,1.7838543199389867,-1.075588236,0.090096542
1.3346133963828821,-1.393586746,0.6135076718741969,-1.877830768,0.7792099033788417,-0.639665629,1.8572879953884984,-1.489406786,0.5682783994408127
1.3623491700921495,-1.809199745,0.5100025713541231,-2.488524455,0.6612105632677826,-0.690331823,1.8958859292116172,-1.933596445,0.47240394578024086
1.3486105204371233,-1.773651105,0.31465532481092184,-2.415025388,0.403831893,-0.41754404,1.8767668126597494,-1.895603556,0.29145817168484545
1.3614347941757847,-1.857937607,0.45746240812294153,-2.55384735,0.5926949723998715,-0.635895201,1.894613456286245,-1.985685418,0.4237371707158577
1.338564576489462,-1.60787081,0.379087567,-2.172988572,0.4829007223127867,-0.456026103,1.862786576025751,-1.718424563,0.3511403131664764
1.3581973916738737,-1.747787876,0.5784801446680728,-2.396727053,0.747705086,-0.756442967,1.8901081899526861,-1.867962027,0.5358331864310765
1.3309196311861198,-1.609467232,0.25977137746161894,-2.162723173,0.3290198606344748,-0.312804107,1.8521476410534352,-1.720130752,0.24062040194779266
1.3402449707540254,-1.830578292,0.13555557430325274,-2.47707672,0.17289425131297162,-0.185654166,1.8651250630389578,-1.956444935,0.12556208884072173
1.337588789171505,-1.388156115,0.8570394401752409,-1.87468323,1.0909438896708659,-0.890098623,1.8614286411536707,-1.483602757,0.7938564155727558
1.3389322867468634,-1.78591539,0.18462517477830442,-2.414273445,0.23524939729835134,-0.246689582,1.8632982926387445,-1.908711107,0.17101415944641835
1.3368486988066388,-1.891047154,-0.048584381,-2.552416712,-0.061809882,0.068738182,1.860398709224399,-2.021071506,-0.045002622
1.3623718816610584,-1.969669859,0.33571246636394253,-2.70929362,0.4352533536025208,-0.494720513,1.895917535311485,-2.10510014,0.31096292972966905
1.3329011291785577,-1.138323562,1.249369427700479,-1.531900737,1.5847756737390795,-1.064034256,1.8549051530372167,-1.216592253,1.1572628855886586
1.3434191427084892,-1.496189588,0.8561942851002018,-2.029388168,1.0946186488807068,-0.958424624,1.8695423358479242,-1.599064379,0.793073567
1.3492322888068107,-1.693976697,0.6388923640045643,-2.307603139,0.8203390948282276,-0.809718644,1.8776320841548972,-1.810450906,0.591791671
1.3521548594069501,-1.969438538,0.2185469874672362,-2.688659645,0.28122261577513774,-0.322022536,1.881699220979708,-2.104852914,0.20243517389291754
1.3442101888826168,-1.971327494,-0.019944576,-2.675425891,-0.025513555,0.029415931,1.8706431794083045,-2.106871751,-0.018474214
1.329517085276694,-0.943335802,1.4625893447824592,-1.266272582,1.8505265214724387,-1.032256753,1.8501958161372327,-1.008197551,1.3547637136355113
1.3384247995057237,-1.326261517,1.0428884356024908,-1.792214996,1.3283447771378687,-1.034822898,1.8625920581866282,-1.417452418,0.9660041726438968
1.3423912083374443,-1.461215038,0.8946196248061379,-1.980433189,1.1428691396968718,-0.978028621,1.868111832,-1.561685054,0.8286660979154332
1.3367234845820222,-1.620423763,0.48429267643796403,-2.186941395,0.6160677368002515,-0.587131681,1.8602244573572568,-1.73184063,0.4485894466263618
1.2935842517962162,-1.378981557,-0.073513435,-1.801026658,-0.0904983,0.075844516,1.800190608303668,-1.473797375,-0.068093847
1.2803058472164899,-1.540952522,-0.604437418,-1.991911094,-0.73645134,0.6968504901666926,1.7817119825902767,-1.646905117,-0.559876827
1.273073557028257,-1.209195421,-0.240089889,-1.554235968,-0.290874972,0.21720477830203067,1.7716473108417568,-1.292337109,-0.222389881
1.1562615211558194,-0.579225832,-1.784356756,-0.676193449,-1.963435995,0.7732654783703835,1.6090881813359652,-0.61905216,-1.652809651
1.296305324045085,-1.471563612,-0.175230168,-1.92598681,-0.216169873,0.19292429732242394,1.8039773339847573,-1.572745174,-0.162311775
1.2875998769931616,-1.527416512,-0.472003612,-1.985662214,-0.578369303,0.5393886625301613,1.7918625730001547,-1.6324384,-0.437206362
1.3594490203973584,-2.035755679,0.2642553278901224,-2.794187495,0.34187367791994444,-0.402483812,1.8918499939905535,-2.17572988,0.24477378468365588
1.357676597713264,-1.889765699,0.4245068859591911,-2.590426401,0.5484790672128966,-0.600194085,1.889383437471007,-2.019701941,0.3932112095151759
1.3600219422265096,-1.969563953,0.33683527754967113,-2.704474968,0.4359558110363113,-0.496348447,1.8926472891761577,-2.104986952,0.31200296455360343
1.3589065743572384,-1.931614557,0.3785289794834682,-2.650190135,0.48951693332268936,-0.547039408,1.8910951098262019,-2.064428237,0.3506229057343212
1.3670414342936092,-2.208395907,0.074438791,-3.048074483,0.096841158,-0.122991545,1.9024158246826068,-2.36024048,0.068950983
1.3623164807880832,-2.04763358,0.25106285259688094,-2.816418688,0.3254913528628471,-0.384621637,1.895840437796512,-2.18842448,0.23255389064157608
1.0149997631026713,1.0539934975416354,-2.226672764,1.0801170860229008,-2.150806418,-1.755873963,1.4125040857839093,1.1264638331215515,-2.062517052
1.3414550674665762,-1.17230904,1.2116028511632178,-1.587761284,1.5467331832140407,-1.062677318,1.8668090698858628,-1.252914499,1.1222805526026831
1.2868797040829405,0.076648363,2.231681356070093,0.09958818,2.7330597264264465,0.12797763399647663,1.7908603587976126,0.08191854,2.067156397922716
1.3528631320355675,-2.072203599,-0.010477338,-2.830435411,-0.013489125,0.016243603505303926,1.8826848743937667,-2.214683881,-0.009704923
1.365303285257921,-2.057735864,0.24068501145003462,-2.836519188,0.3127210867742674,-0.370542206,1.899996964399225,-2.199221375,0.2229411290952296
1.3220144387464643,-1.288967425,0.6144850078255619,-1.720462076,0.7730836273551748,-0.592587169,1.8397549084017004,-1.377594064,0.5691836838172265
1.3655903979615578,-2.067504617,0.22995241656665233,-2.850584414,0.2988390988768606,-0.355699681,1.9003965190412158,-2.209661807,0.21299976711756582
1.3431426254395924,-2.007835124,-0.175310308,-2.722808784,-0.224082825,0.2633507199167482,1.869157526,-2.145889568,-0.162386007
1.343698012183926,-1.488169292,0.8675973803673175,-2.018928679,1.109427412539741,-0.965983217,1.8699304189665358,-1.590492626,0.8036359988262401
1.3574980732405404,-1.79217049,0.5324525908723481,-2.456323184,0.6878585696584465,-0.713935992,1.889134997465106,-1.915396294,0.49319889545097295
1.3252142479028677,-1.835570925,-0.221316677,-2.455976631,-0.279112459,0.3039375233539327,1.8442078587091295,-1.96178085,-0.205000675
1.182288590482956,-0.493132648,-1.100523491,-0.588646028,-1.238231367,0.40603370228859453,1.6453082309379305,-0.527039392,-1.019390232
1.3281869868425786,-1.936715715,-0.332440992,-2.597120265,-0.420196835,0.4817031172664695,1.848344811298631,-2.069880139,-0.307932637
1.3361545192162727,-1.679731941,0.3030129399323075,-2.266019429,0.38529808086569045,-0.380802829,1.859432668104682,-1.795226712,0.2806740916353142
1.3308891545512904,-2.02865456,-0.433451052,-2.725944134,-0.548985575,0.6578807412754208,1.8521052288551447,-2.168140503,-0.40149599
1.1338152675238438,0.099985008,-1.155114769,0.11445747213529962,-1.246368382,-0.086409011,1.5778513021579943,0.10685976300112963,-1.069956909
1.1296902049814515,-0.373420253,-2.028200944,-0.425916235,-2.180466052,0.5666408222582385,1.5721107415125097,-0.399095829,-1.878677055
1.2385965984669234,-0.734407414,-0.188412298,-0.91840428,-0.222084432,0.10352501653266269,1.7236681421723745,-0.784903694,-0.174522087
1.1408378823149257,-0.400662058,-1.822720806,-0.461497248,-1.978896456,0.5463832524826084,1.5876241833407125,-0.428210723,-1.688345411
1.1737054790203947,-0.729171892,-1.712966386,-0.864084102,-1.913317125,0.9344966956597532,1.6333637158253884,-0.779308189,-1.586682353
1.2547552916895361,-1.01199325,-0.256970115,-1.282046022,-0.306846123,0.19456254802323525,1.7461550638718433,-1.081575739,-0.238025656
1.122885752058639,-0.141904813,-1.773842862,-0.160879113,-1.895525807,0.18832643348096775,1.5626414609231067,-0.151661884,-1.643070867
1.3580655755783442,-2.06853389,0.22924948634084474,-2.836288115,0.29628393085315935,-0.354788898,1.8899247507241506,-2.21076185,0.21234865861158708
1.3563900386625551,-1.925840362,0.3858793457249866,-2.637374724,0.4980983590323942,-0.555994926,1.8875930233430531,-2.05825702,0.3574313851625791
1.364817918971362,-2.212591469,0.070835727,-3.048898124,0.092003862,-0.117260732,1.899321514130379,-2.36472452,0.065613546
1.239451484987375,-0.939518149,-0.531465324,-1.175713946,-0.626878611,0.37357612945321006,1.7248578278717368,-1.004117405,-0.492284413
1.3459039265441397,-1.569059754,0.7778619777826664,-2.132163511,0.9963125237432082,-0.913147715,1.8730002354925679,-1.676944942,0.7205161075978233
1.2801640723346823,-1.530292564,-0.591861864,-1.97791246,-0.721049331,0.6776318899076744,1.7815146844163319,-1.635512204,-0.548228373
1.0823708186283871,-0.081273124,-2.531020486,-0.088815751,-2.607058168,0.15390106555227917,1.506259665492377,-0.08686129,-2.344427522
1.0775254798930949,0.003736516,-2.436616851,0.004065008,-2.498582982,-0.006811662,1.4995167469130797,0.003993431,-2.256983551
1.3548212150876093,-2.037996106,0.26380675977645174,-2.787740228,0.34013153117306605,-0.402242801,1.885409801444842,-2.178124354,0.24435828609844956
1.1043448336359587,0.14737584117073657,-1.572575916,0.16432285214413275,-1.652704881,-0.173395143,1.5368393632495398,0.1575090883785485,-1.456641808
1.361779145354836,-2.189048595,0.097707933,-3.009740451,0.12662384278216926,-0.160023674,1.895092665705829,-2.339562888,0.090504667
1.3631591767863078,-2.236002933,0.04612081,-3.077413851,0.059830479,-0.077155751,1.8970131587998427,-2.389745706,0.042720672
1.169071822749688,-0.198487068,-0.656803421,-0.234282782,-0.730727725,0.09753638,1.626915380907078,-0.212134613,-0.608382281
1.2608597610587946,-1.129353269,-0.268062028,-1.437684405,-0.321648158,0.22649786970592686,1.7546502263724362,-1.207005181,-0.248299845
1.236402865577398,-0.910986056,-0.381121483,-1.137204831,-0.448438012,0.2597611326374429,1.7206152777459816,-0.973623506,-0.353024284
1.1979397781256806,-0.322736374,-0.325369061,-0.390346118,-0.37092852,0.078563926,1.667088892664531,-0.344927036,-0.301382065
1.1920311526969911,-0.553597321,-0.813411395,-0.666267377,-0.92273468,0.3369017309377667,1.6588662724602874,-0.591661487,-0.753444736
1.1569262090948635,-0.511502142,-1.592103537,-0.597475471,-1.752895204,0.6092811950489277,1.6100131809899567,-0.546671934,-1.474729806
1.2406590316744621,-0.720076952,-0.055684215,-0.901982924,-0.065745121,0.029999224,1.7265382860267924,-0.769587901,-0.051579039
1.1837924398341184,-0.358967347,-0.599435478,-0.429039691,-0.675300376,0.16098907291395356,1.6474010327593092,-0.383649173,-0.555243642
1.1685300243368446,-0.015701263,-0.340005679,-0.018524284,-0.378098567,0.003994108,1.6261613980002514,-0.016780848,-0.314939636
1.2430896061860721,-0.616260679,0.2949340324889532,-0.773452873,0.3489042903114976,-0.135984171,1.7299207463516666,-0.658633444,0.2731907808282714
1.3363563183641118,-1.501265544,0.8527730493689993,-2.025567649,1.0845129041187098,-0.957833438,1.8597134978459218,-1.604489348,0.789904553
1.2155652986658925,-0.474205717,-0.137662119,-0.581985337,-0.159247173,0.048840516,1.6916170952140712,-0.506811086,-0.127513334
1.3084071281061596,-0.556155478,1.8902692789394018,-0.734693309,2.353669954456298,-0.786536544,1.8208185671584196,-0.594395538,1.7509140465452795
1.3256576522132897,-1.222937855,1.1587047793414857,-1.63682683,1.4617838762252535,-1.060171675,1.8448249134345522,-1.307024443,1.073282254836452
1.3293899953162036,-1.264242619,1.113182018226698,-1.696874786,1.4083077661507253,-1.052920592,1.8500189539398404,-1.351169234,1.0311155419974596
1.3205840150348798,-0.970463191,1.4350835881240276,-1.293933828,1.8035252197281166,-1.041970145,1.8377642879006284,-1.037190161,1.3292857480193498
1.1627321069636638,0.26141638904258624,-0.036552464,0.30688767010860374,-0.040445975,-0.007149052,1.6180928424435277,0.2793908200843278,-0.033857728
1.309011951346826,-0.491049169,1.9616567180563524,-0.64898634,2.4436871631025796,-0.720687519,1.8216602573042449,-0.524812659,1.817038630639931
1.2043738954139291,-0.451312369,-0.348783582,-0.548789172,-0.399757254,0.1177693507614575,1.6760428030874095,-0.482343641,-0.323070411
1.1598079045985474,0.008861797,-0.549435319,0.010377071584020311,-0.606431321,-0.003642817,1.614023434805678,0.009471115,-0.508929615
1.3343108209983874,-1.271971949,1.102677156171321,-1.71356864,1.400181616769785,-1.049361005,1.8568669224164713,-1.359430016,1.021385124
1.2169492782371905,-0.27125791,0.20114429253699911,-0.333289669,0.23294810253011963,-0.040821517,1.6935430826577769,-0.289909022,0.18631544780913387
1.334375805355177,-1.274182983,1.1002479680289918,-1.71663089,1.3971650711057173,-1.04886933,1.856957356594699,-1.361793076,1.0191350213265675
1.182591195185007,-0.334422681,-0.692186895,-0.399298179,-0.778999178,0.17318812356497834,1.6457293447091474,-0.357416868,-0.641157199
1.3350043813154024,-1.29556972,1.0767510936340978,-1.746266182,1.367971338965653,-1.043698648,1.8578321017368358,-1.384650319,0.9973703934577732
1.2862415080792433,-0.08002551,2.1760969078584034,-0.103924498,2.6636658216887406,-0.130288383,1.7899722261147066,-0.085527893,2.015669769944546
1.272973615,-0.156669249,1.7387763937817113,-0.201358574,2.1064061953285487,-0.203810478,1.771508228880793,-0.167441491,1.610589584031082
1.2251655049760273,0.41965133253634135,1.666594569172392,0.5190991654839678,1.9431382852796715,0.5232600507210489,1.704977029994728,0.4485056594049625,1.5437291784677873
1.2148447325373972,0.2264078416843817,0.981452101,0.2777021251544679,1.134668164405045,0.16624920761725376,1.690614333797196,0.24197515998668792,0.9090970737657784
1.2962205173105175,0.012344259756280163,2.5119837301996366,0.016155146732444864,3.0986655188679433,0.023199621,1.8038593143916173,0.013193025,2.3267942017063015
1.3101685325145815,-0.456388318,1.9978671276583604,-0.603710387,2.490994401093588,-0.682181804,1.8232697903153676,-0.487768602,1.8505795210885592
1.288189510300645,0.371276987,2.906188189903582,0.48288615452670985,3.5627264478798275,0.807273646,1.7926831243797814,0.39680519774068645,2.6919369532690314
1.1438996128577499,0.8846666166258059,0.6455997391561177,1.021726166616322,0.7027975600846288,0.4273089563617445,1.5918849793118257,0.9454943985170207,0.5980045617461743
1.2643513541553923,0.5790825644107215,2.9003790029971253,0.7392225909554067,3.489807858643367,1.2565918874940833,1.759509231954628,0.6188990413332137,2.6865560337001386
1.2392654324825494,0.29077987977107966,1.8775440233720542,0.3638276088233769,2.214284655574066,0.40846372320480817,1.724598911630778,0.3107732815482717,1.739126927658573
1.1920764742436565,1.1123974538752914,2.3104140098921477,1.3388473613625216,2.621035555663486,1.922865049822434,1.658929343282731,1.188883520410443,2.1400846896929604
1.142699456169794,1.026330399024947,1.0379423804492465,1.1840939901275338,1.1287148830028364,0.7970020671578156,1.5902148053010097,1.0968986791962096,0.9614227526635318
1.1602461046116546,1.2191021595826226,1.720411030205227,1.4280952782703755,1.8995963356103818,1.5691748148669316,1.614633247075005,1.302925013155458,1.593578159566722
0.9946492341161326,3.8656344091406414,2.745072406487516,3.882019339,2.598380466044897,7.939142421396995,1.3841836798229454,4.1314271521823285,2.5426990158775826
1.1592956359010234,1.3417801136394802,1.973040616017965,1.5705165437406545,2.1767533039852784,1.980689442371262,1.613310546335576,1.4340380405970135,1.8275832800544363
1.1597653515851423,1.1556106657723602,1.651661557006139,1.3531583913434913,1.8229307726755752,1.428011195493563,1.613964216757081,1.2350679802089182,1.529897064149242
1.0992311760945002,1.9877183070840108,1.8599256531239456,2.2060270759535383,1.9456450234211287,2.765982527211204,1.529723044179149,2.124389560833402,1.722807426
1.0860653170548886,2.169311824572222,1.8238838216926176,2.3787285884360774,1.8850900530613006,2.960180304871036,1.5114010402119173,2.318469059669888,1.6894226860948027
1.1218734514556186,1.3933590757174326,1.3246284144689338,1.5782430487156225,1.4142198328139384,1.3808805984515942,1.5612327130693762,1.4891634616420955,1.2269735974590794
1.122282843581471,1.827653140162335,2.155893545874565,2.070918770326956,2.302547626739595,2.9479499071093644,1.5618024354195434,1.9533186558416855,1.9969558487698924
1.1735380125789416,1.0495465509376556,1.8893962998654241,1.2435573851320165,2.110081393416175,1.4836237484513894,1.6331306645071682,1.1217111239929944,1.7501054256043385
1.1950158395745358,0.6708306204444641,1.7087238567334495,0.8093819284433045,1.9432314496409233,0.8575980230005787,1.6630198521581094,0.716955497,1.582752592847663
1.127173558761916,1.1436693850098507,1.1701633371420792,1.3015421938279663,1.255209638,1.0012579853239152,1.5686085012196647,1.2223056425555157,1.083896059985667
1.275782984063058,0.2967972725674043,2.827807143,0.38229945129288123,3.433251183501891,0.6279263429434304,1.775417830693989,0.31720441738597466,2.619334347469373
1.227374354797179,0.5461562322759064,2.2789841618818034,0.6768008604937145,2.6619343321308153,0.9312305414171669,1.7080509315961654,0.5837087651182962,2.110971926249557
1.3069250254885862,-1.274528241,0.8680487661930353,-1.681771934,1.079627116583882,-0.827737436,1.8187560287431654,-1.362162073,0.8040541073949327
1.2245573246327994,-0.584328526,0.21388889150544552,-0.72244231,0.24925641014116542,-0.093507044,1.7041306680043797,-0.624505704,0.19812048405453045
1.2948861531055884,-0.433019695,2.0269886982125627,-0.566117005,2.4978243776004327,-0.656686347,1.802002373178523,-0.462793202,1.8775541788840988
1.282253072101215,0.082494494,2.5932238454505545,0.10679862796443611,3.164409943221926,0.16005305867793998,1.7844217990903386,0.088166638,2.4020450987719304
1.318415225568047,-1.227739197,1.1547214293776844,-1.634275594,1.4487999461126635,-1.06067506,1.8347461354887087,-1.312155915,1.069592567085806
1.321172925,-1.321567472,1.0516355180286567,-1.762852475,1.3222205313441504,-1.039809059,1.8385838331611628,-1.412435621,0.974106399
1.3032963195773708,-0.713331912,1.7198830924548751,-0.938645896,2.133148459229514,-0.917887785,1.8137062128594335,-0.762379086,1.5930891426668066
1.3111971046155622,-0.902300386,1.5112634468570922,-1.194499819,1.885763152799787,-1.020211775,1.8247011820732506,-0.964340628,1.399849442941376
1.296086469361205,-0.388174505,2.076115941,-0.507958168,2.560734576421222,-0.602944893,1.8036727692484775,-0.414864552,1.9230596418398924
1.3221392979346425,-1.268762557,1.1095078376628296,-1.693653371,1.396003715739407,-1.053197302,1.8399286661894956,-1.355999953,1.0277122309292976
1.3054488208296684,-0.621035279,1.820137152,-0.818545991,2.26122069,-0.845705971,1.8167016981039141,-0.663736335,1.6859522301384844
1.262938539729413,0.739654223,3.3152227284079507,0.943143816,3.9845007538874815,1.8345960866815427,1.7575431170630833,0.7905112637512043,3.0708164742816693
1.2569055063074026,1.0306076823909631,3.6347406944995546,1.3078651512404644,4.347654738116913,2.8026303391159075,1.7491473669673283,1.1014700594059241,3.3667788015471607
1.2832831254510517,0.2188176075690667,2.742712116368711,0.2835121742320922,3.3495132063812303,0.44901567326896935,1.7858552521985167,0.2338630376294151,2.540512732066603
1.2930768587862118,-0.11440543,2.3766113797911212,-0.149361251,2.9245664776691607,-0.203424764,1.7994845049864234,-0.122271703,2.201401829050745
1.2731078787558348,0.47933641708714525,3.0290778400311646,0.6161303393968216,3.669903337814907,1.0863002245825812,1.771695073986338,0.5122945625434533,2.8057668805607383
1.3318607044523527,-1.433991173,0.9268277293918729,-1.928289547,1.1747266198986714,-0.994361972,1.8534572668108962,-1.532589334,0.8584997429733502
1.3360600066484933,-1.656717369,0.6831325428879437,-2.234813845,0.8685801990460785,-0.846744551,1.8593011415831997,-1.770629707,0.632770356
1.328873796276897,-1.326528094,1.0457575567416086,-1.779783407,1.3224940753236143,-1.0378784,1.8493005958883377,-1.417737324,0.9686617752191978
1.3209043418975277,-1.061210713,1.3363888501885897,-1.415272138,1.6798990988161075,-1.061044209,1.838210064361594,-1.134177289,1.2378670253555493
1.2886580815514421,-0.934519503,0.7692081815294316,-1.215886495,0.9433233451405715,-0.537812974,1.7933352021735816,-0.998775063,0.7125002901772326
1.2630380220980912,-0.846764465,0.39580854008186955,-1.079806686,0.47575194325014514,-0.250753379,1.7576815597084214,-0.904986176,0.36662857524763354
1.2790696160730082,-1.21620116,0.10762598608744608,-1.570603495,0.1310057361600451,-0.097931311,1.779991606286145,-1.299824548,0.099691538
1.2719840518058003,-1.327169127,-0.249700494,-1.704413244,-0.302259565,0.24793890667441412,1.7701311227261076,-1.418422434,-0.231291968
1.194431101021286,-0.800786988,-1.083841126,-0.965706322,-1.231985837,0.6493541852905694,1.6622061124651504,-0.855847386,-1.003937732
1.1653054592564667,-0.32739455,-0.79800176,-0.385192827,-0.884957911,0.19546738625260776,1.621673996607184,-0.349905499,-0.739171136
1.294409506400066,-1.465927959,0.069675939,-1.915804926,0.085828893,-0.076417789,1.8013390573399384,-1.566722026,0.06453926
1.3175395678231077,-1.372787739,0.7605303489322236,-1.8261398,0.9535845405510844,-0.781122146,1.8335275439309193,-1.467177684,0.7044622084301996
1.3363884822030985,-1.662057264,0.6781296079217524,-2.242568256,0.8624311143581992,-0.84325262,1.8597582580080763,-1.776336761,0.6281362497488392
1.2312869464417324,-0.822606352,-0.283879098,-1.022629455,-0.33263786,0.17471270409398496,1.7134958113733214,-0.879167003,-0.262950843
1.2848886698401292,-1.414189273,-0.10989677,-1.834594139,-0.134378384,0.1162763734547466,1.7880895758820483,-1.511425898,-0.101794914
1.3351703117273477,-1.626446294,0.716390337,-2.192518961,0.9102598182377396,-0.871742976,1.8580630154703641,-1.738277257,0.6635763050688547
1.3365101710109857,-1.67203381,0.6663048941201716,-2.256234765,0.8474698514256159,-0.833522003,1.8599276037996548,-1.786999274,0.6171832825064247
1.3367642007693472,-1.680676946,0.6568089768365211,-2.268328831,0.8355508243906647,-0.825890238,1.8602811192236384,-1.796236693,0.608387427
1.297529834199938,-1.225882553,0.5679515559410575,-1.605954291,0.7013061249499339,-0.52090577,1.8056813990098828,-1.310171612,0.5260807907815144
1.331319815248455,-1.581121467,0.7663298037374023,-2.125272363,0.9709058059351331,-0.906525367,1.8527045491864838,-1.689835992,0.7098341133719068
1.3270496301960948,-1.35014735,1.0199505205861819,-1.808986382,1.2880871718615474,-1.030289521,1.8467620317073912,-1.442980591,0.9447572963136359
1.3121323162471308,-1.370671007,0.6442872182675216,-1.815841017,0.8045186816322218,-0.660711327,1.8260026506042633,-1.46491541,0.5967888030784375
1.3365870927497396,-1.760335884,0.5694330630373305,-2.375525893,0.7243007396895031,-0.749958501,1.8600346503963392,-1.881372809,0.5274530775841526
1.330318512232227,-1.723077009,0.49266322393962936,-2.314340663,0.6237129552270365,-0.635117153,1.8513111059040865,-1.841552094,0.45634289707981446
1.3195376542859567,-1.532291921,0.5845673760338473,-2.04141012,0.7340664034261697,-0.670154744,1.8363081409272146,-1.637649032,0.5414716523478932
1.3312063880075125,-1.577262206,0.7705698412221952,-2.119904289,0.9761945670242093,-0.909316171,1.8525467004390308,-1.685711377,0.7137615650174035
1.271138355245791,-1.197565534,0.12939203043233444,-1.536947651,0.15652342304902653,-0.115932667,1.7689542260510829,-1.279907576,0.1198529363615871
1.3224548986622513,-1.359349276,1.010989767955925,-1.815009463,1.2723500631291051,-1.02819818,1.8403678656193174,-1.452815221,0.9364571520840596
1.187935947633911,-0.654989652,-0.804661979,-0.785587251,-0.909673391,0.3943182972981942,1.6531672623777223,-0.700025337,-0.745340348
1.2472619863638355,-1.003604445,-0.12847175,-1.263825827,-0.152491034,0.096464879,1.735727155636452,-1.072610137,-0.119000501
1.3011490033200084,-1.42887024,0.34594239448955855,-1.877097313,0.4283608841914651,-0.369824423,1.8107179432092781,-1.527116297,0.32043868276118403
1.3197726949830908,-1.18240481,1.2052499600176034,-1.575550363,1.5137538143728233,-1.066208949,1.8366352306045686,-1.263704432,1.1163960119888343
1.2729081707736378,-1.172097049,0.1572307512158905,-1.50635596,0.19046428444310035,-0.137879618,1.7714171543738695,-1.252687931,0.14563931918061557
1.3306669518163843,-1.643411282,0.5809104213713521,-2.207916264,0.735626769,-0.714256896,1.8517960048707292,-1.756408722,0.5380842972459076
1.256431747829448,-1.229912517,-0.377251308,-1.560199329,-0.451074879,0.3471394613493992,1.7484880704727754,-1.314478667,-0.349439427
